snapshot_id,date_id,snapshot_date,book_id,branch_id,category_id,total_copies,available_copies,active_loans,utilization_rate,availability_rate,out_of_stock,loan_count_total,loan_count_120d,unsatisfied_reservations,reallocation_priority
S0002816,20250331,2025-03-31,38,2,5,3,1,2,0.6667,0.3333,False,11,6,0,Low
S0002817,20250331,2025-03-31,38,3,5,2,1,1,0.5,0.5,False,5,3,0,Low
S0002818,20250331,2025-03-31,38,4,5,2,1,1,0.5,0.5,False,4,2,0,Low
S0002819,20250331,2025-03-31,38,5,5,3,0,3,1.0,0.0,True,3,3,0,Normal
S0002820,20250331,2025-03-31,38,6,5,2,1,1,0.5,0.5,False,2,1,0,Low
S0002821,20250331,2025-03-31,39,1,5,4,1,3,0.75,0.25,False,4,3,0,Normal
S0002822,20250331,2025-03-31,39,2,5,3,1,2,0.6667,0.3333,False,9,6,0,Low
S0002823,20250331,2025-03-31,39,3,5,2,1,1,0.5,0.5,False,4,4,0,Low
S0002824,20250331,2025-03-31,39,4,5,2,1,1,0.5,0.5,False,2,1,0,Low
S0002825,20250331,2025-03-31,39,5,5,3,1,2,0.6667,0.3333,False,4,3,0,Low
S0002826,20250331,2025-03-31,39,6,5,2,1,1,0.5,0.5,False,1,1,0,Low
S0002827,20250331,2025-03-31,40,1,5,5,0,5,1.0,0.0,True,49,36,2,Critical
S0002828,20250331,2025-03-31,40,2,5,5,0,5,1.0,0.0,True,43,26,2,Critical
S0002829,20250331,2025-03-31,40,3,5,4,1,3,0.75,0.25,False,20,11,0,Low
S0002830,20250331,2025-03-31,40,4,5,3,0,3,1.0,0.0,True,17,11,1,Critical
S0002831,20250331,2025-03-31,40,5,5,4,0,4,1.0,0.0,True,23,13,2,Critical
S0002832,20250331,2025-03-31,40,6,5,3,1,2,0.6667,0.3333,False,11,6,0,Low
S0002833,20250331,2025-03-31,41,1,6,5,0,5,1.0,0.0,True,49,35,2,Critical
S0002834,20250331,2025-03-31,41,2,6,5,0,5,1.0,0.0,True,47,38,1,Critical
S0002835,20250331,2025-03-31,41,3,6,4,1,3,0.75,0.25,False,26,20,0,Low
S0002836,20250331,2025-03-31,41,4,6,3,0,3,1.0,0.0,True,16,14,1,Critical
S0002837,20250331,2025-03-31,41,5,6,4,0,4,1.0,0.0,True,31,21,2,Critical
S0002838,20250331,2025-03-31,41,6,6,3,1,2,0.6667,0.3333,False,10,5,0,Low
S0002839,20250331,2025-03-31,42,1,6,5,0,5,1.0,0.0,True,33,23,4,Critical
S0002840,20250331,2025-03-31,42,2,6,5,0,5,1.0,0.0,True,36,24,1,Critical
S0002841,20250331,2025-03-31,42,3,6,4,1,3,0.75,0.25,False,27,18,0,Low
S0002842,20250331,2025-03-31,42,4,6,3,0,3,1.0,0.0,True,17,10,1,Critical
S0002843,20250331,2025-03-31,42,5,6,4,0,4,1.0,0.0,True,26,12,2,Critical
S0002844,20250331,2025-03-31,42,6,6,3,1,2,0.6667,0.3333,False,5,2,0,Low
S0002845,20250331,2025-03-31,43,1,6,4,1,3,0.75,0.25,False,11,6,0,Normal
S0002846,20250331,2025-03-31,43,2,6,3,1,2,0.6667,0.3333,False,10,6,0,Low
S0002847,20250331,2025-03-31,43,3,6,2,1,1,0.5,0.5,False,3,1,0,Low
S0002848,20250331,2025-03-31,43,4,6,2,1,1,0.5,0.5,False,1,0,0,Low
S0002849,20250331,2025-03-31,43,5,6,3,1,2,0.6667,0.3333,False,9,8,0,Normal
S0002850,20250331,2025-03-31,43,6,6,2,1,1,0.5,0.5,False,3,3,0,Low
S0002851,20250331,2025-03-31,44,1,6,4,1,3,0.75,0.25,False,14,10,0,Normal
S0002852,20250331,2025-03-31,44,2,6,3,1,2,0.6667,0.3333,False,21,12,0,Low
S0002853,20250331,2025-03-31,44,3,6,2,1,1,0.5,0.5,False,14,7,0,Low
S0002854,20250331,2025-03-31,44,4,6,2,1,1,0.5,0.5,False,6,2,0,Low
S0002855,20250331,2025-03-31,44,5,6,3,0,3,1.0,0.0,True,12,8,0,Normal
S0002856,20250331,2025-03-31,44,6,6,2,1,1,0.5,0.5,False,6,3,0,Low
S0002857,20250331,2025-03-31,45,1,6,3,2,1,0.3333,0.6667,False,3,3,0,Low
S0002858,20250331,2025-03-31,45,2,6,3,2,1,0.3333,0.6667,False,4,2,0,Low
S0002859,20250331,2025-03-31,45,3,6,2,2,0,0.0,1.0,False,2,2,0,Low
S0002860,20250331,2025-03-31,45,4,6,1,1,0,0.0,1.0,False,1,1,0,Low
S0002861,20250331,2025-03-31,45,5,6,2,1,1,0.5,0.5,False,3,2,0,Low
S0002862,20250331,2025-03-31,45,6,6,1,1,0,0.0,1.0,False,2,1,0,Low
S0002863,20250331,2025-03-31,46,1,6,4,0,4,1.0,0.0,True,12,8,0,Normal
S0002864,20250331,2025-03-31,46,2,6,3,1,2,0.6667,0.3333,False,22,15,0,Normal
S0002865,20250331,2025-03-31,46,3,6,2,1,1,0.5,0.5,False,10,3,0,Low
S0002866,20250331,2025-03-31,46,4,6,2,1,1,0.5,0.5,False,1,1,0,Low
S0002867,20250331,2025-03-31,46,5,6,3,0,3,1.0,0.0,True,9,6,0,Normal
S0002868,20250331,2025-03-31,46,6,6,2,1,1,0.5,0.5,False,7,6,0,Low
S0002869,20250331,2025-03-31,47,1,6,4,0,4,1.0,0.0,True,17,14,0,High
S0002870,20250331,2025-03-31,47,2,6,3,1,2,0.6667,0.3333,False,23,16,0,Normal
S0002871,20250331,2025-03-31,47,3,6,2,1,1,0.5,0.5,False,8,5,0,Low
S0002872,20250331,2025-03-31,47,4,6,2,0,2,1.0,0.0,True,4,3,0,Normal
S0002873,20250331,2025-03-31,47,5,6,3,1,2,0.6667,0.3333,False,15,9,0,Normal
S0002874,20250331,2025-03-31,47,6,6,2,1,1,0.5,0.5,False,6,3,0,Low
S0002875,20250331,2025-03-31,48,1,6,3,2,1,0.3333,0.6667,False,6,4,0,Low
S0002876,20250331,2025-03-31,48,2,6,3,2,1,0.3333,0.6667,False,7,6,0,Low
S0002877,20250331,2025-03-31,48,3,6,2,2,0,0.0,1.0,False,1,0,0,Low
S0002878,20250331,2025-03-31,48,4,6,1,1,0,0.0,1.0,False,3,0,0,Low
S0002879,20250331,2025-03-31,48,5,6,2,1,1,0.5,0.5,False,7,7,0,Low
S0002880,20250331,2025-03-31,48,6,6,1,1,0,0.0,1.0,False,1,0,0,Low
S0002881,20250331,2025-03-31,49,1,7,4,0,4,1.0,0.0,True,24,15,0,Normal
S0002882,20250331,2025-03-31,49,2,7,3,1,2,0.6667,0.3333,False,16,9,0,Low
S0002883,20250331,2025-03-31,49,3,7,2,1,1,0.5,0.5,False,22,12,0,Low
S0002884,20250331,2025-03-31,49,4,7,2,1,1,0.5,0.5,False,12,9,0,Low
S0002885,20250331,2025-03-31,49,5,7,3,0,3,1.0,0.0,True,18,12,0,Normal
S0002886,20250331,2025-03-31,49,6,7,2,1,1,0.5,0.5,False,6,4,0,Low
S0002887,20250331,2025-03-31,50,1,7,4,0,4,1.0,0.0,True,13,12,0,Normal
S0002888,20250331,2025-03-31,50,2,7,3,1,2,0.6667,0.3333,False,12,6,0,Low
S0002889,20250331,2025-03-31,50,3,7,2,1,1,0.5,0.5,False,7,3,0,Low
S0002890,20250331,2025-03-31,50,4,7,2,0,2,1.0,0.0,True,10,8,0,Normal
S0002891,20250331,2025-03-31,50,5,7,3,0,3,1.0,0.0,True,15,12,0,Normal
S0002892,20250331,2025-03-31,50,6,7,2,1,1,0.5,0.5,False,3,2,0,Low
S0002893,20250331,2025-03-31,51,1,7,5,0,5,1.0,0.0,True,44,29,3,Critical
S0002894,20250331,2025-03-31,51,2,7,5,0,5,1.0,0.0,True,29,19,2,Critical
S0002895,20250331,2025-03-31,51,3,7,4,1,3,0.75,0.25,False,32,20,0,Low
S0002896,20250331,2025-03-31,51,4,7,3,0,3,1.0,0.0,True,19,14,1,Critical
S0002897,20250331,2025-03-31,51,5,7,4,0,4,1.0,0.0,True,26,18,2,Critical
S0002898,20250331,2025-03-31,51,6,7,3,2,1,0.3333,0.6667,False,13,6,0,Low
S0002899,20250331,2025-03-31,52,1,7,4,1,3,0.75,0.25,False,27,20,0,Normal
S0002900,20250331,2025-03-31,52,2,7,3,1,2,0.6667,0.3333,False,15,8,0,Normal
S0002901,20250331,2025-03-31,52,3,7,2,1,1,0.5,0.5,False,16,9,0,Low
S0002902,20250331,2025-03-31,52,4,7,2,1,1,0.5,0.5,False,5,1,0,Low
S0002903,20250331,2025-03-31,52,5,7,3,0,3,1.0,0.0,True,18,11,0,Normal
S0002904,20250331,2025-03-31,52,6,7,2,1,1,0.5,0.5,False,5,3,0,Low
S0002905,20250331,2025-03-31,53,1,7,3,2,1,0.3333,0.6667,False,2,2,0,Low
S0002906,20250331,2025-03-31,53,2,7,3,2,1,0.3333,0.6667,False,3,3,0,Low
S0002907,20250331,2025-03-31,53,3,7,2,2,0,0.0,1.0,False,1,0,0,Low
S0002908,20250331,2025-03-31,53,4,7,1,1,0,0.0,1.0,False,0,0,0,Low
S0002909,20250331,2025-03-31,53,5,7,2,1,1,0.5,0.5,False,1,1,0,Low
S0002910,20250331,2025-03-31,53,6,7,1,1,0,0.0,1.0,False,1,1,0,Low
S0002911,20250331,2025-03-31,54,1,7,4,0,4,1.0,0.0,True,9,5,0,Normal
S0002912,20250331,2025-03-31,54,2,7,3,1,2,0.6667,0.3333,False,14,11,0,Low
S0002913,20250331,2025-03-31,54,3,7,2,1,1,0.5,0.5,False,5,2,0,Low
S0002914,20250331,2025-03-31,54,4,7,2,1,1,0.5,0.5,False,5,3,0,Low
S0002915,20250331,2025-03-31,54,5,7,3,1,2,0.6667,0.3333,False,12,9,0,Low
S0002916,20250331,2025-03-31,54,6,7,2,1,1,0.5,0.5,False,1,1,0,Low
S0002917,20250331,2025-03-31,55,1,7,4,0,4,1.0,0.0,True,14,8,0,Normal
S0002918,20250331,2025-03-31,55,2,7,3,1,2,0.6667,0.3333,False,8,6,0,Low
S0002919,20250331,2025-03-31,55,3,7,2,1,1,0.5,0.5,False,14,9,0,Low
S0002920,20250331,2025-03-31,55,4,7,2,1,1,0.5,0.5,False,6,5,0,Low
S0002921,20250331,2025-03-31,55,5,7,3,0,3,1.0,0.0,True,6,5,0,Normal
S0002922,20250331,2025-03-31,55,6,7,2,1,1,0.5,0.5,False,2,1,0,Low
S0002923,20250331,2025-03-31,56,1,7,4,1,3,0.75,0.25,False,8,3,0,Normal
S0002924,20250331,2025-03-31,56,2,7,3,1,2,0.6667,0.3333,False,11,4,0,Low
S0002925,20250331,2025-03-31,56,3,7,2,1,1,0.5,0.5,False,7,6,0,Low
S0002926,20250331,2025-03-31,56,4,7,2,0,2,1.0,0.0,True,6,5,0,Normal
S0002927,20250331,2025-03-31,56,5,7,3,0,3,1.0,0.0,True,10,9,0,Normal
S0002928,20250331,2025-03-31,56,6,7,2,1,1,0.5,0.5,False,2,1,0,Low
S0002929,20250331,2025-03-31,57,1,8,4,2,2,0.5,0.5,False,8,4,0,Low
S0002930,20250331,2025-03-31,57,2,8,4,3,1,0.25,0.75,False,3,2,0,Low
S0002931,20250331,2025-03-31,57,3,8,3,2,1,0.3333,0.6667,False,5,4,0,Low
S0002932,20250331,2025-03-31,57,4,8,2,1,1,0.5,0.5,False,5,4,0,Low
S0002933,20250331,2025-03-31,57,5,8,3,2,1,0.3333,0.6667,False,4,1,0,Low
S0002934,20250331,2025-03-31,57,6,8,2,2,0,0.0,1.0,False,3,2,0,Low
S0002935,20250331,2025-03-31,58,1,8,4,2,2,0.5,0.5,False,18,9,0,Low
S0002936,20250331,2025-03-31,58,2,8,4,2,2,0.5,0.5,False,16,10,0,Low
S0002937,20250331,2025-03-31,58,3,8,3,2,1,0.3333,0.6667,False,6,4,0,Low
S0002938,20250331,2025-03-31,58,4,8,2,1,1,0.5,0.5,False,9,7,0,Low
S0002939,20250331,2025-03-31,58,5,8,3,2,1,0.3333,0.6667,False,17,11,0,Low
S0002940,20250331,2025-03-31,58,6,8,2,2,0,0.0,1.0,False,2,1,0,Low
S0002941,20250331,2025-03-31,59,1,8,4,2,2,0.5,0.5,False,5,3,0,Low
S0002942,20250331,2025-03-31,59,2,8,4,2,2,0.5,0.5,False,3,3,0,Low
S0002943,20250331,2025-03-31,59,3,8,3,2,1,0.3333,0.6667,False,4,2,0,Low
S0002944,20250331,2025-03-31,59,4,8,2,1,1,0.5,0.5,False,4,3,0,Low
S0002945,20250331,2025-03-31,59,5,8,3,2,1,0.3333,0.6667,False,5,3,0,Low
S0002946,20250331,2025-03-31,59,6,8,2,2,0,0.0,1.0,False,1,0,0,Low
S0002947,20250331,2025-03-31,60,1,8,4,2,2,0.5,0.5,False,11,4,0,Low
S0002948,20250331,2025-03-31,60,2,8,4,3,1,0.25,0.75,False,8,5,0,Low
S0002949,20250331,2025-03-31,60,3,8,3,2,1,0.3333,0.6667,False,5,3,0,Low
S0002950,20250331,2025-03-31,60,4,8,2,1,1,0.5,0.5,False,7,5,0,Low
S0002951,20250331,2025-03-31,60,5,8,3,2,1,0.3333,0.6667,False,15,9,0,Low
S0002952,20250331,2025-03-31,60,6,8,2,2,0,0.0,1.0,False,2,2,0,Low
S0002953,20250331,2025-03-31,61,1,8,4,2,2,0.5,0.5,False,2,1,0,Low
S0002954,20250331,2025-03-31,61,2,8,4,3,1,0.25,0.75,False,3,2,0,Low
S0002955,20250331,2025-03-31,61,3,8,3,2,1,0.3333,0.6667,False,0,0,0,Low
S0002956,20250331,2025-03-31,61,4,8,2,1,1,0.5,0.5,False,1,1,0,Low
S0002957,20250331,2025-03-31,61,5,8,3,2,1,0.3333,0.6667,False,3,1,0,Low
S0002958,20250331,2025-03-31,61,6,8,2,2,0,0.0,1.0,False,3,2,0,Low
S0002959,20250331,2025-03-31,62,1,8,4,2,2,0.5,0.5,False,10,7,0,Low
S0002960,20250331,2025-03-31,62,2,8,4,2,2,0.5,0.5,False,7,4,0,Low
S0002961,20250331,2025-03-31,62,3,8,3,2,1,0.3333,0.6667,False,7,4,0,Low
S0002962,20250331,2025-03-31,62,4,8,2,1,1,0.5,0.5,False,5,5,0,Low
S0002963,20250331,2025-03-31,62,5,8,3,2,1,0.3333,0.6667,False,2,0,0,Low
S0002964,20250331,2025-03-31,62,6,8,2,2,0,0.0,1.0,False,4,0,0,Low
S0002965,20250331,2025-03-31,63,1,8,4,1,3,0.75,0.25,False,23,14,0,Normal
S0002966,20250331,2025-03-31,63,2,8,3,1,2,0.6667,0.3333,False,21,13,0,Low
S0002967,20250331,2025-03-31,63,3,8,2,1,1,0.5,0.5,False,7,0,0,Low
S0002968,20250331,2025-03-31,63,4,8,2,0,2,1.0,0.0,True,8,4,0,Normal
S0002969,20250331,2025-03-31,63,5,8,3,1,2,0.6667,0.3333,False,24,11,0,Normal
S0002970,20250331,2025-03-31,63,6,8,2,1,1,0.5,0.5,False,8,6,0,Low
S0002971,20250331,2025-03-31,64,1,8,4,1,3,0.75,0.25,False,28,14,0,Normal
S0002972,20250331,2025-03-31,64,2,8,3,1,2,0.6667,0.3333,False,26,19,0,Low
S0002973,20250331,2025-03-31,64,3,8,2,1,1,0.5,0.5,False,18,9,0,Low
S0002974,20250331,2025-03-31,64,4,8,2,0,2,1.0,0.0,True,12,5,0,Normal
S0002975,20250331,2025-03-31,64,5,8,3,0,3,1.0,0.0,True,28,18,0,Normal
S0002976,20250331,2025-03-31,64,6,8,2,1,1,0.5,0.5,False,9,7,0,Low
S0002977,20250331,2025-03-31,65,1,9,4,2,2,0.5,0.5,False,22,14,0,Low
S0002978,20250331,2025-03-31,65,2,9,4,2,2,0.5,0.5,False,18,13,0,Low
S0002979,20250331,2025-03-31,65,3,9,3,2,1,0.3333,0.6667,False,7,3,0,Low
S0002980,20250331,2025-03-31,65,4,9,2,1,1,0.5,0.5,False,7,3,0,Low
S0002981,20250331,2025-03-31,65,5,9,3,2,1,0.3333,0.6667,False,14,9,0,Low
S0002982,20250331,2025-03-31,65,6,9,2,2,0,0.0,1.0,False,6,3,0,Low
S0002983,20250331,2025-03-31,66,1,9,4,2,2,0.5,0.5,False,15,9,0,Low
S0002984,20250331,2025-03-31,66,2,9,4,3,1,0.25,0.75,False,14,9,0,Low
S0002985,20250331,2025-03-31,66,3,9,3,2,1,0.3333,0.6667,False,8,4,0,Low
S0002986,20250331,2025-03-31,66,4,9,2,1,1,0.5,0.5,False,8,7,0,Low
S0002987,20250331,2025-03-31,66,5,9,3,2,1,0.3333,0.6667,False,11,5,0,Low
S0002988,20250331,2025-03-31,66,6,9,2,2,0,0.0,1.0,False,5,1,0,Low
S0002989,20250331,2025-03-31,67,1,9,4,2,2,0.5,0.5,False,14,7,0,Low
S0002990,20250331,2025-03-31,67,2,9,4,3,1,0.25,0.75,False,5,4,0,Low
S0002991,20250331,2025-03-31,67,3,9,3,2,1,0.3333,0.6667,False,3,0,0,Low
S0002992,20250331,2025-03-31,67,4,9,2,1,1,0.5,0.5,False,8,4,0,Low
S0002993,20250331,2025-03-31,67,5,9,3,2,1,0.3333,0.6667,False,8,3,0,Low
S0002994,20250331,2025-03-31,67,6,9,2,2,0,0.0,1.0,False,2,2,0,Low
S0002995,20250331,2025-03-31,68,1,9,4,2,2,0.5,0.5,False,15,6,0,Low
S0002996,20250331,2025-03-31,68,2,9,4,2,2,0.5,0.5,False,8,5,0,Low
S0002997,20250331,2025-03-31,68,3,9,3,2,1,0.3333,0.6667,False,5,5,0,Low
S0002998,20250331,2025-03-31,68,4,9,2,1,1,0.5,0.5,False,5,4,0,Low
S0002999,20250331,2025-03-31,68,5,9,3,2,1,0.3333,0.6667,False,8,7,0,Low
S0003000,20250331,2025-03-31,68,6,9,2,2,0,0.0,1.0,False,1,1,0,Low
S0003001,20250331,2025-03-31,69,1,9,4,2,2,0.5,0.5,False,18,12,0,Low
S0003002,20250331,2025-03-31,69,2,9,4,2,2,0.5,0.5,False,22,14,0,Low
S0003003,20250331,2025-03-31,69,3,9,3,2,1,0.3333,0.6667,False,9,7,0,Low
S0003004,20250331,2025-03-31,69,4,9,2,1,1,0.5,0.5,False,6,2,0,Low
S0003005,20250331,2025-03-31,69,5,9,3,2,1,0.3333,0.6667,False,11,9,0,Low
S0003006,20250331,2025-03-31,69,6,9,2,2,0,0.0,1.0,False,3,3,0,Low
S0003007,20250331,2025-03-31,70,1,9,4,2,2,0.5,0.5,False,16,11,0,Low
S0003008,20250331,2025-03-31,70,2,9,4,3,1,0.25,0.75,False,7,4,0,Low
S0003009,20250331,2025-03-31,70,3,9,3,2,1,0.3333,0.6667,False,7,5,0,Low
S0003010,20250331,2025-03-31,70,4,9,2,1,1,0.5,0.5,False,0,0,0,Low
S0003011,20250331,2025-03-31,70,5,9,3,2,1,0.3333,0.6667,False,8,6,0,Low
S0003012,20250331,2025-03-31,70,6,9,2,2,0,0.0,1.0,False,6,3,0,Low
S0003013,20250331,2025-03-31,71,1,9,4,2,2,0.5,0.5,False,4,4,0,Low
S0003014,20250331,2025-03-31,71,2,9,4,3,1,0.25,0.75,False,6,5,0,Low
S0003015,20250331,2025-03-31,71,3,9,3,2,1,0.3333,0.6667,False,1,1,0,Low
S0003016,20250331,2025-03-31,71,4,9,2,1,1,0.5,0.5,False,3,3,0,Low
S0003017,20250331,2025-03-31,71,5,9,3,2,1,0.3333,0.6667,False,4,3,0,Low
S0003018,20250331,2025-03-31,71,6,9,2,2,0,0.0,1.0,False,3,3,0,Low
S0003019,20250331,2025-03-31,72,1,9,4,2,2,0.5,0.5,False,8,4,0,Low
S0003020,20250331,2025-03-31,72,2,9,4,3,1,0.25,0.75,False,9,6,0,Low
S0003021,20250331,2025-03-31,72,3,9,3,2,1,0.3333,0.6667,False,0,0,0,Low
S0003022,20250331,2025-03-31,72,4,9,2,1,1,0.5,0.5,False,2,1,0,Low
S0003023,20250331,2025-03-31,72,5,9,3,1,2,0.6667,0.3333,False,5,4,0,Low
S0003024,20250331,2025-03-31,72,6,9,2,2,0,0.0,1.0,False,3,3,0,Low
S0003025,20250430,2025-04-30,1,1,1,8,0,8,1.0,0.0,True,42,22,6,Critical
S0003026,20250430,2025-04-30,1,2,1,7,0,7,1.0,0.0,True,30,17,4,Critical
S0003027,20250430,2025-04-30,1,3,1,5,0,5,1.0,0.0,True,19,10,0,High
S0003028,20250430,2025-04-30,1,4,1,4,0,4,1.0,0.0,True,16,7,3,Critical
S0003029,20250430,2025-04-30,1,5,1,6,0,6,1.0,0.0,True,25,14,5,Critical
S0003030,20250430,2025-04-30,1,6,1,4,0,4,1.0,0.0,True,15,7,0,Normal
S0003031,20250430,2025-04-30,2,1,1,8,0,8,1.0,0.0,True,18,12,6,Critical
S0003032,20250430,2025-04-30,2,2,1,7,0,7,1.0,0.0,True,16,6,2,Critical
S0003033,20250430,2025-04-30,2,3,1,5,1,4,0.8,0.2,False,13,6,0,Low
S0003034,20250430,2025-04-30,2,4,1,4,0,4,1.0,0.0,True,8,5,2,Critical
S0003035,20250430,2025-04-30,2,5,1,6,0,6,1.0,0.0,True,9,5,4,Critical
S0003036,20250430,2025-04-30,2,6,1,4,1,3,0.75,0.25,False,7,3,0,Low
S0003037,20250430,2025-04-30,3,1,1,5,0,5,1.0,0.0,True,27,14,2,Critical
S0003038,20250430,2025-04-30,3,2,1,5,0,5,1.0,0.0,True,23,6,1,Critical
S0003039,20250430,2025-04-30,3,3,1,4,1,3,0.75,0.25,False,10,6,0,Low
S0003040,20250430,2025-04-30,3,4,1,3,0,3,1.0,0.0,True,9,5,1,Critical
S0003041,20250430,2025-04-30,3,5,1,4,0,4,1.0,0.0,True,13,7,3,Critical
S0003042,20250430,2025-04-30,3,6,1,3,1,2,0.6667,0.3333,False,11,5,0,Low
S0003043,20250430,2025-04-30,4,1,1,8,0,8,1.0,0.0,True,61,27,6,Critical
S0003044,20250430,2025-04-30,4,2,1,7,0,7,1.0,0.0,True,39,22,5,Critical
S0003045,20250430,2025-04-30,4,3,1,5,0,5,1.0,0.0,True,30,15,0,High
S0003046,20250430,2025-04-30,4,4,1,4,0,4,1.0,0.0,True,18,8,3,Critical
S0003047,20250430,2025-04-30,4,5,1,6,0,6,1.0,0.0,True,29,10,5,Critical
S0003048,20250430,2025-04-30,4,6,1,4,0,4,1.0,0.0,True,13,7,0,High
S0003049,20250430,2025-04-30,5,1,1,5,0,5,1.0,0.0,True,6,3,1,Critical
S0003050,20250430,2025-04-30,5,2,1,5,0,5,1.0,0.0,True,9,3,0,Normal
S0003051,20250430,2025-04-30,5,3,1,4,2,2,0.5,0.5,False,3,3,0,Low
S0003052,20250430,2025-04-30,5,4,1,3,0,3,1.0,0.0,True,2,2,0,Normal
S0003053,20250430,2025-04-30,5,5,1,4,0,4,1.0,0.0,True,2,1,0,Normal
S0003054,20250430,2025-04-30,5,6,1,3,1,2,0.6667,0.3333,False,1,0,0,Low
S0003055,20250430,2025-04-30,6,1,1,4,1,3,0.75,0.25,False,3,2,0,Normal
S0003056,20250430,2025-04-30,6,2,1,3,1,2,0.6667,0.3333,False,2,1,0,Low
S0003057,20250430,2025-04-30,6,3,1,2,1,1,0.5,0.5,False,2,0,0,Low
S0003058,20250430,2025-04-30,6,4,1,2,1,1,0.5,0.5,False,3,1,0,Low
S0003059,20250430,2025-04-30,6,5,1,3,0,3,1.0,0.0,True,5,3,0,Normal
S0003060,20250430,2025-04-30,6,6,1,2,1,1,0.5,0.5,False,2,1,0,Low
S0003061,20250430,2025-04-30,7,1,1,4,1,3,0.75,0.25,False,11,7,0,Normal
S0003062,20250430,2025-04-30,7,2,1,3,1,2,0.6667,0.3333,False,3,2,0,Low
S0003063,20250430,2025-04-30,7,3,1,2,1,1,0.5,0.5,False,1,0,0,Low
S0003064,20250430,2025-04-30,7,4,1,2,1,1,0.5,0.5,False,2,0,0,Low
S0003065,20250430,2025-04-30,7,5,1,3,1,2,0.6667,0.3333,False,3,1,0,Normal
S0003066,20250430,2025-04-30,7,6,1,2,1,1,0.5,0.5,False,2,1,0,Low
S0003067,20250430,2025-04-30,8,1,1,4,1,3,0.75,0.25,False,5,1,0,Normal
S0003068,20250430,2025-04-30,8,2,1,3,1,2,0.6667,0.3333,False,7,6,0,Low
S0003069,20250430,2025-04-30,8,3,1,2,1,1,0.5,0.5,False,2,1,0,Low
S0003070,20250430,2025-04-30,8,4,1,2,1,1,0.5,0.5,False,2,1,0,Low
S0003071,20250430,2025-04-30,8,5,1,3,1,2,0.6667,0.3333,False,2,2,0,Normal
S0003072,20250430,2025-04-30,8,6,1,2,1,1,0.5,0.5,False,0,0,0,Low
S0003073,20250430,2025-04-30,9,1,2,8,0,8,1.0,0.0,True,45,20,6,Critical
S0003074,20250430,2025-04-30,9,2,2,7,0,7,1.0,0.0,True,21,10,5,Critical
S0003075,20250430,2025-04-30,9,3,2,5,0,5,1.0,0.0,True,25,12,1,Critical
S0003076,20250430,2025-04-30,9,4,2,4,0,4,1.0,0.0,True,19,11,3,Critical
S0003077,20250430,2025-04-30,9,5,2,6,0,6,1.0,0.0,True,22,12,5,Critical
S0003078,20250430,2025-04-30,9,6,2,4,1,3,0.75,0.25,False,16,3,0,Normal
S0003079,20250430,2025-04-30,10,1,2,5,0,5,1.0,0.0,True,16,10,2,Critical
S0003080,20250430,2025-04-30,10,2,2,5,0,5,1.0,0.0,True,8,5,0,High
S0003081,20250430,2025-04-30,10,3,2,4,2,2,0.5,0.5,False,10,7,0,Low
S0003082,20250430,2025-04-30,10,4,2,3,0,3,1.0,0.0,True,7,1,0,High
S0003083,20250430,2025-04-30,10,5,2,4,0,4,1.0,0.0,True,5,2,1,Critical
S0003084,20250430,2025-04-30,10,6,2,3,1,2,0.6667,0.3333,False,7,4,0,Low
S0003085,20250430,2025-04-30,11,1,2,8,0,8,1.0,0.0,True,68,28,6,Critical
S0003086,20250430,2025-04-30,11,2,2,7,0,7,1.0,0.0,True,48,23,6,Critical
S0003087,20250430,2025-04-30,11,3,2,5,0,5,1.0,0.0,True,27,17,1,Critical
S0003088,20250430,2025-04-30,11,4,2,4,0,4,1.0,0.0,True,20,11,3,Critical
S0003089,20250430,2025-04-30,11,5,2,6,0,6,1.0,0.0,True,22,8,5,Critical
S0003090,20250430,2025-04-30,11,6,2,4,0,4,1.0,0.0,True,12,7,0,High
S0003091,20250430,2025-04-30,12,1,2,5,0,5,1.0,0.0,True,30,13,2,Critical
S0003092,20250430,2025-04-30,12,2,2,5,0,5,1.0,0.0,True,30,21,2,Critical
S0003093,20250430,2025-04-30,12,3,2,4,1,3,0.75,0.25,False,14,7,0,Normal
S0003094,20250430,2025-04-30,12,4,2,3,0,3,1.0,0.0,True,18,11,1,Critical
S0003095,20250430,2025-04-30,12,5,2,4,0,4,1.0,0.0,True,22,16,2,Critical
S0003096,20250430,2025-04-30,12,6,2,3,1,2,0.6667,0.3333,False,7,5,0,Low
S0003097,20250430,2025-04-30,13,1,2,4,1,3,0.75,0.25,False,9,5,0,Normal
S0003098,20250430,2025-04-30,13,2,2,3,1,2,0.6667,0.3333,False,5,3,0,Low
S0003099,20250430,2025-04-30,13,3,2,2,1,1,0.5,0.5,False,5,1,0,Low
S0003100,20250430,2025-04-30,13,4,2,2,0,2,1.0,0.0,True,1,1,0,Normal
S0003101,20250430,2025-04-30,13,5,2,3,1,2,0.6667,0.3333,False,6,2,0,Normal
S0003102,20250430,2025-04-30,13,6,2,2,1,1,0.5,0.5,False,4,2,0,Low
S0003103,20250430,2025-04-30,14,1,2,4,0,4,1.0,0.0,True,9,4,0,Normal
S0003104,20250430,2025-04-30,14,2,2,3,1,2,0.6667,0.3333,False,10,6,0,Low
S0003105,20250430,2025-04-30,14,3,2,2,1,1,0.5,0.5,False,7,4,0,Low
