snapshot_id,date_id,snapshot_date,book_id,branch_id,category_id,total_copies,available_copies,active_loans,utilization_rate,availability_rate,out_of_stock,loan_count_total,loan_count_120d,unsatisfied_reservations,reallocation_priority
S0001296,20241130,2024-11-30,72,6,9,2,2,0,0.0,1.0,False,0,0,0,Faible
S0001297,20241231,2024-12-31,1,1,1,8,0,8,1.0,0.0,True,20,20,6,Critique
S0001298,20241231,2024-12-31,1,2,1,7,0,7,1.0,0.0,True,13,13,6,Critique
S0001299,20241231,2024-12-31,1,3,1,5,0,5,1.0,0.0,True,9,9,3,Critique
S0001300,20241231,2024-12-31,1,4,1,4,0,4,1.0,0.0,True,9,9,3,Critique
S0001301,20241231,2024-12-31,1,5,1,6,0,6,1.0,0.0,True,11,11,5,Critique
S0001302,20241231,2024-12-31,1,6,1,4,0,4,1.0,0.0,True,8,7,2,Critique
S0001303,20241231,2024-12-31,2,1,1,8,0,8,1.0,0.0,True,6,6,6,Critique
S0001304,20241231,2024-12-31,2,2,1,7,0,7,1.0,0.0,True,10,10,4,Critique
S0001305,20241231,2024-12-31,2,3,1,5,0,5,1.0,0.0,True,7,7,1,Critique
S0001306,20241231,2024-12-31,2,4,1,4,0,4,1.0,0.0,True,3,2,3,Critique
S0001307,20241231,2024-12-31,2,5,1,6,0,6,1.0,0.0,True,4,4,5,Critique
S0001308,20241231,2024-12-31,2,6,1,4,0,4,1.0,0.0,True,4,4,0,Élevée
S0001309,20241231,2024-12-31,3,1,1,5,0,5,1.0,0.0,True,13,13,4,Critique
S0001310,20241231,2024-12-31,3,2,1,5,0,5,1.0,0.0,True,17,17,3,Critique
S0001311,20241231,2024-12-31,3,3,1,4,0,4,1.0,0.0,True,4,4,0,Élevée
S0001312,20241231,2024-12-31,3,4,1,3,0,3,1.0,0.0,True,4,4,2,Critique
S0001313,20241231,2024-12-31,3,5,1,4,0,4,1.0,0.0,True,6,6,3,Critique
S0001314,20241231,2024-12-31,3,6,1,3,1,2,0.6667,0.3333,False,6,6,0,Normale
S0001315,20241231,2024-12-31,4,1,1,8,0,8,1.0,0.0,True,34,34,6,Critique
S0001316,20241231,2024-12-31,4,2,1,7,0,7,1.0,0.0,True,17,17,6,Critique
S0001317,20241231,2024-12-31,4,3,1,5,0,5,1.0,0.0,True,15,15,3,Critique
S0001318,20241231,2024-12-31,4,4,1,4,0,4,1.0,0.0,True,10,10,3,Critique
S0001319,20241231,2024-12-31,4,5,1,6,0,6,1.0,0.0,True,19,19,5,Critique
S0001320,20241231,2024-12-31,4,6,1,4,0,4,1.0,0.0,True,6,6,1,Critique
S0001321,20241231,2024-12-31,5,1,1,5,0,5,1.0,0.0,True,3,3,2,Critique
S0001322,20241231,2024-12-31,5,2,1,5,0,5,1.0,0.0,True,6,6,2,Critique
S0001323,20241231,2024-12-31,5,3,1,4,1,3,0.75,0.25,False,0,0,0,Faible
S0001324,20241231,2024-12-31,5,4,1,3,0,3,1.0,0.0,True,0,0,1,Critique
S0001325,20241231,2024-12-31,5,5,1,4,0,4,1.0,0.0,True,1,1,3,Critique
S0001326,20241231,2024-12-31,5,6,1,3,1,2,0.6667,0.3333,False,1,1,0,Faible
S0001327,20241231,2024-12-31,6,1,1,4,0,4,1.0,0.0,True,1,1,0,Normale
S0001328,20241231,2024-12-31,6,2,1,3,1,2,0.6667,0.3333,False,1,1,0,Normale
S0001329,20241231,2024-12-31,6,3,1,2,1,1,0.5,0.5,False,2,2,0,Faible
S0001330,20241231,2024-12-31,6,4,1,2,0,2,1.0,0.0,True,2,2,0,Élevée
S0001331,20241231,2024-12-31,6,5,1,3,0,3,1.0,0.0,True,2,2,0,Élevée
S0001332,20241231,2024-12-31,6,6,1,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001333,20241231,2024-12-31,7,1,1,4,0,4,1.0,0.0,True,4,4,1,Élevée
S0001334,20241231,2024-12-31,7,2,1,3,0,3,1.0,0.0,True,1,1,0,Normale
S0001335,20241231,2024-12-31,7,3,1,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001336,20241231,2024-12-31,7,4,1,2,0,2,1.0,0.0,True,2,2,0,Normale
S0001337,20241231,2024-12-31,7,5,1,3,0,3,1.0,0.0,True,2,2,0,Élevée
S0001338,20241231,2024-12-31,7,6,1,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001339,20241231,2024-12-31,8,1,1,4,0,4,1.0,0.0,True,4,4,0,Élevée
S0001340,20241231,2024-12-31,8,2,1,3,0,3,1.0,0.0,True,1,1,0,Normale
S0001341,20241231,2024-12-31,8,3,1,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001342,20241231,2024-12-31,8,4,1,2,0,2,1.0,0.0,True,1,1,0,Élevée
S0001343,20241231,2024-12-31,8,5,1,3,0,3,1.0,0.0,True,0,0,1,Critique
S0001344,20241231,2024-12-31,8,6,1,2,1,1,0.5,0.5,False,0,0,0,Faible
S0001345,20241231,2024-12-31,9,1,2,8,0,8,1.0,0.0,True,25,25,6,Critique
S0001346,20241231,2024-12-31,9,2,2,7,0,7,1.0,0.0,True,11,11,6,Critique
S0001347,20241231,2024-12-31,9,3,2,5,0,5,1.0,0.0,True,13,13,1,Critique
S0001348,20241231,2024-12-31,9,4,2,4,0,4,1.0,0.0,True,8,8,3,Critique
S0001349,20241231,2024-12-31,9,5,2,6,0,6,1.0,0.0,True,10,10,5,Critique
S0001350,20241231,2024-12-31,9,6,2,4,0,4,1.0,0.0,True,13,12,1,Critique
S0001351,20241231,2024-12-31,10,1,2,5,0,5,1.0,0.0,True,6,6,1,Critique
S0001352,20241231,2024-12-31,10,2,2,5,0,5,1.0,0.0,True,3,3,0,Normale
S0001353,20241231,2024-12-31,10,3,2,4,1,3,0.75,0.25,False,3,3,0,Faible
S0001354,20241231,2024-12-31,10,4,2,3,0,3,1.0,0.0,True,6,6,1,Critique
S0001355,20241231,2024-12-31,10,5,2,4,0,4,1.0,0.0,True,3,3,2,Critique
S0001356,20241231,2024-12-31,10,6,2,3,1,2,0.6667,0.3333,False,3,3,0,Faible
S0001357,20241231,2024-12-31,11,1,2,8,0,8,1.0,0.0,True,40,39,6,Critique
S0001358,20241231,2024-12-31,11,2,2,7,0,7,1.0,0.0,True,25,25,6,Critique
S0001359,20241231,2024-12-31,11,3,2,5,0,5,1.0,0.0,True,10,10,2,Critique
S0001360,20241231,2024-12-31,11,4,2,4,0,4,1.0,0.0,True,9,9,3,Critique
S0001361,20241231,2024-12-31,11,5,2,6,0,6,1.0,0.0,True,14,13,5,Critique
S0001362,20241231,2024-12-31,11,6,2,4,0,4,1.0,0.0,True,5,4,1,Élevée
S0001363,20241231,2024-12-31,12,1,2,5,0,5,1.0,0.0,True,17,17,4,Critique
S0001364,20241231,2024-12-31,12,2,2,5,0,5,1.0,0.0,True,9,9,2,Critique
S0001365,20241231,2024-12-31,12,3,2,4,0,4,1.0,0.0,True,7,6,0,Élevée
S0001366,20241231,2024-12-31,12,4,2,3,0,3,1.0,0.0,True,7,7,2,Critique
S0001367,20241231,2024-12-31,12,5,2,4,0,4,1.0,0.0,True,6,5,3,Critique
S0001368,20241231,2024-12-31,12,6,2,3,1,2,0.6667,0.3333,False,2,2,0,Normale
S0001369,20241231,2024-12-31,13,1,2,4,0,4,1.0,0.0,True,4,4,0,Élevée
S0001370,20241231,2024-12-31,13,2,2,3,0,3,1.0,0.0,True,2,2,0,Normale
S0001371,20241231,2024-12-31,13,3,2,2,1,1,0.5,0.5,False,4,4,0,Faible
S0001372,20241231,2024-12-31,13,4,2,2,0,2,1.0,0.0,True,0,0,0,Normale
S0001373,20241231,2024-12-31,13,5,2,3,0,3,1.0,0.0,True,4,4,0,Élevée
S0001374,20241231,2024-12-31,13,6,2,2,1,1,0.5,0.5,False,2,2,0,Faible
S0001375,20241231,2024-12-31,14,1,2,4,0,4,1.0,0.0,True,5,5,0,Élevée
S0001376,20241231,2024-12-31,14,2,2,3,1,2,0.6667,0.3333,False,4,4,0,Normale
S0001377,20241231,2024-12-31,14,3,2,2,1,1,0.5,0.5,False,3,3,0,Faible
S0001378,20241231,2024-12-31,14,4,2,2,0,2,1.0,0.0,True,4,4,0,Normale
S0001379,20241231,2024-12-31,14,5,2,3,0,3,1.0,0.0,True,3,3,0,Normale
S0001380,20241231,2024-12-31,14,6,2,2,1,1,0.5,0.5,False,2,2,0,Faible
S0001381,20241231,2024-12-31,15,1,2,5,0,5,1.0,0.0,True,10,9,4,Critique
S0001382,20241231,2024-12-31,15,2,2,5,0,5,1.0,0.0,True,15,15,1,Critique
S0001383,20241231,2024-12-31,15,3,2,4,0,4,1.0,0.0,True,8,8,0,Normale
S0001384,20241231,2024-12-31,15,4,2,3,0,3,1.0,0.0,True,4,4,2,Critique
S0001385,20241231,2024-12-31,15,5,2,4,0,4,1.0,0.0,True,6,6,3,Critique
S0001386,20241231,2024-12-31,15,6,2,3,1,2,0.6667,0.3333,False,3,3,0,Normale
S0001387,20241231,2024-12-31,16,1,2,4,0,4,1.0,0.0,True,2,2,0,Normale
S0001388,20241231,2024-12-31,16,2,2,3,0,3,1.0,0.0,True,1,1,0,Normale
S0001389,20241231,2024-12-31,16,3,2,2,1,1,0.5,0.5,False,0,0,0,Faible
S0001390,20241231,2024-12-31,16,4,2,2,0,2,1.0,0.0,True,0,0,0,Normale
S0001391,20241231,2024-12-31,16,5,2,3,0,3,1.0,0.0,True,1,1,0,Élevée
S0001392,20241231,2024-12-31,16,6,2,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001393,20241231,2024-12-31,17,1,3,8,0,8,1.0,0.0,True,13,13,6,Critique
S0001394,20241231,2024-12-31,17,2,3,7,0,7,1.0,0.0,True,16,16,6,Critique
S0001395,20241231,2024-12-31,17,3,3,5,0,5,1.0,0.0,True,10,10,1,Élevée
S0001396,20241231,2024-12-31,17,4,3,4,0,4,1.0,0.0,True,11,11,3,Critique
S0001397,20241231,2024-12-31,17,5,3,6,0,6,1.0,0.0,True,11,11,5,Critique
S0001398,20241231,2024-12-31,17,6,3,4,0,4,1.0,0.0,True,6,6,0,Élevée
S0001399,20241231,2024-12-31,18,1,3,8,0,8,1.0,0.0,True,12,12,6,Critique
S0001400,20241231,2024-12-31,18,2,3,7,0,7,1.0,0.0,True,6,6,3,Critique
S0001401,20241231,2024-12-31,18,3,3,5,0,5,1.0,0.0,True,7,5,1,Élevée
S0001402,20241231,2024-12-31,18,4,3,4,0,4,1.0,0.0,True,1,1,3,Critique
S0001403,20241231,2024-12-31,18,5,3,6,0,6,1.0,0.0,True,4,4,5,Critique
S0001404,20241231,2024-12-31,18,6,3,4,1,3,0.75,0.25,False,3,3,0,Normale
S0001405,20241231,2024-12-31,19,1,3,8,0,8,1.0,0.0,True,24,23,6,Critique
S0001406,20241231,2024-12-31,19,2,3,7,0,7,1.0,0.0,True,14,13,6,Critique
S0001407,20241231,2024-12-31,19,3,3,5,0,5,1.0,0.0,True,4,4,2,Critique
S0001408,20241231,2024-12-31,19,4,3,4,0,4,1.0,0.0,True,8,8,3,Critique
S0001409,20241231,2024-12-31,19,5,3,6,0,6,1.0,0.0,True,21,21,5,Critique
S0001410,20241231,2024-12-31,19,6,3,4,0,4,1.0,0.0,True,16,16,1,Critique
S0001411,20241231,2024-12-31,20,1,3,5,0,5,1.0,0.0,True,6,6,3,Critique
S0001412,20241231,2024-12-31,20,2,3,5,0,5,1.0,0.0,True,8,8,1,Critique
S0001413,20241231,2024-12-31,20,3,3,4,1,3,0.75,0.25,False,6,5,0,Faible
S0001414,20241231,2024-12-31,20,4,3,3,0,3,1.0,0.0,True,5,5,1,Critique
S0001415,20241231,2024-12-31,20,5,3,4,0,4,1.0,0.0,True,2,2,2,Critique
S0001416,20241231,2024-12-31,20,6,3,3,1,2,0.6667,0.3333,False,0,0,0,Faible
S0001417,20241231,2024-12-31,21,1,3,4,0,4,1.0,0.0,True,3,3,1,Élevée
S0001418,20241231,2024-12-31,21,2,3,3,0,3,1.0,0.0,True,1,1,0,Normale
S0001419,20241231,2024-12-31,21,3,3,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001420,20241231,2024-12-31,21,4,3,2,0,2,1.0,0.0,True,0,0,0,Normale
S0001421,20241231,2024-12-31,21,5,3,3,0,3,1.0,0.0,True,6,6,0,Élevée
S0001422,20241231,2024-12-31,21,6,3,2,1,1,0.5,0.5,False,0,0,0,Faible
S0001423,20241231,2024-12-31,22,1,3,4,1,3,0.75,0.25,False,5,5,0,Normale
S0001424,20241231,2024-12-31,22,2,3,3,1,2,0.6667,0.3333,False,1,1,0,Normale
S0001425,20241231,2024-12-31,22,3,3,2,1,1,0.5,0.5,False,0,0,0,Faible
S0001426,20241231,2024-12-31,22,4,3,2,0,2,1.0,0.0,True,0,0,0,Normale
S0001427,20241231,2024-12-31,22,5,3,3,0,3,1.0,0.0,True,0,0,0,Normale
S0001428,20241231,2024-12-31,22,6,3,2,1,1,0.5,0.5,False,0,0,0,Faible
S0001429,20241231,2024-12-31,23,1,3,4,0,4,1.0,0.0,True,6,6,0,Élevée
S0001430,20241231,2024-12-31,23,2,3,3,1,2,0.6667,0.3333,False,5,5,0,Normale
S0001431,20241231,2024-12-31,23,3,3,2,1,1,0.5,0.5,False,3,2,0,Faible
S0001432,20241231,2024-12-31,23,4,3,2,0,2,1.0,0.0,True,1,1,0,Normale
S0001433,20241231,2024-12-31,23,5,3,3,0,3,1.0,0.0,True,6,6,0,Élevée
S0001434,20241231,2024-12-31,23,6,3,2,1,1,0.5,0.5,False,3,3,0,Faible
S0001435,20241231,2024-12-31,24,1,3,4,0,4,1.0,0.0,True,5,5,0,Normale
S0001436,20241231,2024-12-31,24,2,3,3,1,2,0.6667,0.3333,False,3,3,0,Faible
S0001437,20241231,2024-12-31,24,3,3,2,1,1,0.5,0.5,False,0,0,0,Faible
S0001438,20241231,2024-12-31,24,4,3,2,0,2,1.0,0.0,True,2,2,0,Normale
S0001439,20241231,2024-12-31,24,5,3,3,0,3,1.0,0.0,True,3,3,0,Élevée
S0001440,20241231,2024-12-31,24,6,3,2,1,1,0.5,0.5,False,2,2,0,Faible
S0001441,20241231,2024-12-31,25,1,4,8,0,8,1.0,0.0,True,31,30,6,Critique
S0001442,20241231,2024-12-31,25,2,4,7,0,7,1.0,0.0,True,22,22,6,Critique
S0001443,20241231,2024-12-31,25,3,4,5,0,5,1.0,0.0,True,11,11,2,Critique
S0001444,20241231,2024-12-31,25,4,4,4,0,4,1.0,0.0,True,11,11,3,Critique
S0001445,20241231,2024-12-31,25,5,4,6,0,6,1.0,0.0,True,22,22,5,Critique
S0001446,20241231,2024-12-31,25,6,4,4,0,4,1.0,0.0,True,13,13,1,Critique
S0001447,20241231,2024-12-31,26,1,4,5,0,5,1.0,0.0,True,14,14,4,Critique
S0001448,20241231,2024-12-31,26,2,4,5,0,5,1.0,0.0,True,15,15,2,Critique
S0001449,20241231,2024-12-31,26,3,4,4,1,3,0.75,0.25,False,7,7,0,Faible
S0001450,20241231,2024-12-31,26,4,4,3,0,3,1.0,0.0,True,6,6,2,Critique
S0001451,20241231,2024-12-31,26,5,4,4,0,4,1.0,0.0,True,6,6,3,Critique
S0001452,20241231,2024-12-31,26,6,4,3,1,2,0.6667,0.3333,False,2,2,0,Faible
S0001453,20241231,2024-12-31,27,1,4,4,0,4,1.0,0.0,True,4,4,1,Critique
S0001454,20241231,2024-12-31,27,2,4,3,0,3,1.0,0.0,True,10,9,0,Normale
S0001455,20241231,2024-12-31,27,3,4,2,1,1,0.5,0.5,False,2,2,0,Faible
S0001456,20241231,2024-12-31,27,4,4,2,0,2,1.0,0.0,True,4,3,0,Élevée
S0001457,20241231,2024-12-31,27,5,4,3,0,3,1.0,0.0,True,8,8,0,Élevée
S0001458,20241231,2024-12-31,27,6,4,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001459,20241231,2024-12-31,28,1,4,4,0,4,1.0,0.0,True,11,11,0,Élevée
S0001460,20241231,2024-12-31,28,2,4,3,0,3,1.0,0.0,True,7,7,0,Normale
S0001461,20241231,2024-12-31,28,3,4,2,1,1,0.5,0.5,False,7,7,0,Faible
S0001462,20241231,2024-12-31,28,4,4,2,0,2,1.0,0.0,True,2,2,0,Normale
S0001463,20241231,2024-12-31,28,5,4,3,0,3,1.0,0.0,True,6,6,1,Critique
S0001464,20241231,2024-12-31,28,6,4,2,1,1,0.5,0.5,False,2,2,0,Faible
S0001465,20241231,2024-12-31,29,1,4,4,0,4,1.0,0.0,True,10,10,0,Élevée
S0001466,20241231,2024-12-31,29,2,4,3,0,3,1.0,0.0,True,7,7,0,Normale
S0001467,20241231,2024-12-31,29,3,4,2,1,1,0.5,0.5,False,5,5,0,Faible
S0001468,20241231,2024-12-31,29,4,4,2,0,2,1.0,0.0,True,4,4,0,Normale
S0001469,20241231,2024-12-31,29,5,4,3,0,3,1.0,0.0,True,4,4,0,Élevée
S0001470,20241231,2024-12-31,29,6,4,2,1,1,0.5,0.5,False,2,2,0,Faible
S0001471,20241231,2024-12-31,30,1,4,4,0,4,1.0,0.0,True,6,6,1,Critique
S0001472,20241231,2024-12-31,30,2,4,3,0,3,1.0,0.0,True,5,5,0,Normale
S0001473,20241231,2024-12-31,30,3,4,2,1,1,0.5,0.5,False,7,7,0,Faible
S0001474,20241231,2024-12-31,30,4,4,2,0,2,1.0,0.0,True,3,3,0,Élevée
S0001475,20241231,2024-12-31,30,5,4,3,0,3,1.0,0.0,True,6,6,0,Élevée
S0001476,20241231,2024-12-31,30,6,4,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001477,20241231,2024-12-31,31,1,4,4,0,4,1.0,0.0,True,19,18,1,Critique
S0001478,20241231,2024-12-31,31,2,4,3,0,3,1.0,0.0,True,16,16,0,Élevée
S0001479,20241231,2024-12-31,31,3,4,2,1,1,0.5,0.5,False,2,2,0,Faible
S0001480,20241231,2024-12-31,31,4,4,2,0,2,1.0,0.0,True,4,4,0,Élevée
S0001481,20241231,2024-12-31,31,5,4,3,0,3,1.0,0.0,True,11,11,1,Critique
S0001482,20241231,2024-12-31,31,6,4,2,1,1,0.5,0.5,False,3,3,0,Faible
S0001483,20241231,2024-12-31,32,1,4,3,1,2,0.6667,0.3333,False,2,2,0,Faible
S0001484,20241231,2024-12-31,32,2,4,3,2,1,0.3333,0.6667,False,0,0,0,Faible
S0001485,20241231,2024-12-31,32,3,4,2,1,1,0.5,0.5,False,0,0,0,Faible
S0001486,20241231,2024-12-31,32,4,4,1,0,1,1.0,0.0,True,1,1,0,Faible
S0001487,20241231,2024-12-31,32,5,4,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001488,20241231,2024-12-31,32,6,4,1,1,0,0.0,1.0,False,1,1,0,Faible
S0001489,20241231,2024-12-31,33,1,5,5,0,5,1.0,0.0,True,16,16,4,Critique
S0001490,20241231,2024-12-31,33,2,5,5,0,5,1.0,0.0,True,13,12,2,Critique
S0001491,20241231,2024-12-31,33,3,5,4,0,4,1.0,0.0,True,9,9,0,Normale
S0001492,20241231,2024-12-31,33,4,5,3,0,3,1.0,0.0,True,6,6,2,Critique
S0001493,20241231,2024-12-31,33,5,5,4,0,4,1.0,0.0,True,11,11,3,Critique
S0001494,20241231,2024-12-31,33,6,5,3,1,2,0.6667,0.3333,False,4,4,0,Normale
S0001495,20241231,2024-12-31,34,1,5,4,0,4,1.0,0.0,True,7,6,1,Critique
S0001496,20241231,2024-12-31,34,2,5,3,0,3,1.0,0.0,True,4,4,0,Normale
S0001497,20241231,2024-12-31,34,3,5,2,1,1,0.5,0.5,False,6,6,0,Faible
S0001498,20241231,2024-12-31,34,4,5,2,0,2,1.0,0.0,True,2,2,0,Critique
S0001499,20241231,2024-12-31,34,5,5,3,0,3,1.0,0.0,True,1,1,0,Élevée
S0001500,20241231,2024-12-31,34,6,5,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001501,20241231,2024-12-31,35,1,5,5,0,5,1.0,0.0,True,29,28,4,Critique
S0001502,20241231,2024-12-31,35,2,5,5,0,5,1.0,0.0,True,19,19,3,Critique
S0001503,20241231,2024-12-31,35,3,5,4,0,4,1.0,0.0,True,17,17,0,Élevée
S0001504,20241231,2024-12-31,35,4,5,3,0,3,1.0,0.0,True,8,8,2,Critique
S0001505,20241231,2024-12-31,35,5,5,4,0,4,1.0,0.0,True,18,16,3,Critique
S0001506,20241231,2024-12-31,35,6,5,3,0,3,1.0,0.0,True,6,6,0,Élevée
S0001507,20241231,2024-12-31,36,1,5,4,0,4,1.0,0.0,True,18,18,2,Critique
S0001508,20241231,2024-12-31,36,2,5,3,0,3,1.0,0.0,True,8,8,0,Normale
S0001509,20241231,2024-12-31,36,3,5,2,1,1,0.5,0.5,False,8,8,0,Faible
S0001510,20241231,2024-12-31,36,4,5,2,0,2,1.0,0.0,True,5,5,0,Critique
S0001511,20241231,2024-12-31,36,5,5,3,0,3,1.0,0.0,True,15,15,1,Critique
S0001512,20241231,2024-12-31,36,6,5,2,1,1,0.5,0.5,False,5,5,0,Faible
S0001513,20241231,2024-12-31,37,1,5,4,0,4,1.0,0.0,True,10,10,2,Critique
S0001514,20241231,2024-12-31,37,2,5,3,0,3,1.0,0.0,True,7,7,0,Normale
S0001515,20241231,2024-12-31,37,3,5,2,1,1,0.5,0.5,False,5,5,0,Faible
S0001516,20241231,2024-12-31,37,4,5,2,0,2,1.0,0.0,True,6,6,0,Normale
S0001517,20241231,2024-12-31,37,5,5,3,0,3,1.0,0.0,True,5,4,1,Critique
S0001518,20241231,2024-12-31,37,6,5,2,1,1,0.5,0.5,False,5,5,0,Faible
S0001519,20241231,2024-12-31,38,1,5,4,0,4,1.0,0.0,True,3,3,1,Critique
S0001520,20241231,2024-12-31,38,2,5,3,0,3,1.0,0.0,True,8,8,0,Normale
S0001521,20241231,2024-12-31,38,3,5,2,1,1,0.5,0.5,False,3,3,0,Faible
S0001522,20241231,2024-12-31,38,4,5,2,0,2,1.0,0.0,True,4,4,0,Élevée
S0001523,20241231,2024-12-31,38,5,5,3,0,3,1.0,0.0,True,1,1,0,Élevée
S0001524,20241231,2024-12-31,38,6,5,2,1,1,0.5,0.5,False,2,2,0,Faible
S0001525,20241231,2024-12-31,39,1,5,4,0,4,1.0,0.0,True,1,1,1,Élevée
S0001526,20241231,2024-12-31,39,2,5,3,0,3,1.0,0.0,True,5,5,0,Normale
S0001527,20241231,2024-12-31,39,3,5,2,1,1,0.5,0.5,False,0,0,0,Faible
S0001528,20241231,2024-12-31,39,4,5,2,0,2,1.0,0.0,True,1,1,0,Élevée
S0001529,20241231,2024-12-31,39,5,5,3,0,3,1.0,0.0,True,3,3,1,Critique
S0001530,20241231,2024-12-31,39,6,5,2,1,1,0.5,0.5,False,0,0,0,Faible
S0001531,20241231,2024-12-31,40,1,5,5,0,5,1.0,0.0,True,26,26,4,Critique
S0001532,20241231,2024-12-31,40,2,5,5,0,5,1.0,0.0,True,26,25,4,Critique
S0001533,20241231,2024-12-31,40,3,5,4,0,4,1.0,0.0,True,13,13,0,Élevée
S0001534,20241231,2024-12-31,40,4,5,3,0,3,1.0,0.0,True,8,8,2,Critique
S0001535,20241231,2024-12-31,40,5,5,4,0,4,1.0,0.0,True,13,13,3,Critique
S0001536,20241231,2024-12-31,40,6,5,3,0,3,1.0,0.0,True,6,6,0,Normale
S0001537,20241231,2024-12-31,41,1,6,5,0,5,1.0,0.0,True,27,27,4,Critique
S0001538,20241231,2024-12-31,41,2,6,5,0,5,1.0,0.0,True,21,21,3,Critique
S0001539,20241231,2024-12-31,41,3,6,4,0,4,1.0,0.0,True,10,10,0,Élevée
S0001540,20241231,2024-12-31,41,4,6,3,0,3,1.0,0.0,True,7,7,2,Critique
S0001541,20241231,2024-12-31,41,5,6,4,0,4,1.0,0.0,True,17,17,3,Critique
S0001542,20241231,2024-12-31,41,6,6,3,1,2,0.6667,0.3333,False,5,5,0,Faible
S0001543,20241231,2024-12-31,42,1,6,5,0,5,1.0,0.0,True,18,18,4,Critique
S0001544,20241231,2024-12-31,42,2,6,5,0,5,1.0,0.0,True,25,25,4,Critique
S0001545,20241231,2024-12-31,42,3,6,4,0,4,1.0,0.0,True,16,16,0,Normale
S0001546,20241231,2024-12-31,42,4,6,3,0,3,1.0,0.0,True,10,10,2,Critique
S0001547,20241231,2024-12-31,42,5,6,4,0,4,1.0,0.0,True,19,18,3,Critique
S0001548,20241231,2024-12-31,42,6,6,3,0,3,1.0,0.0,True,3,3,0,Normale
S0001549,20241231,2024-12-31,43,1,6,4,0,4,1.0,0.0,True,6,6,1,Élevée
S0001550,20241231,2024-12-31,43,2,6,3,0,3,1.0,0.0,True,5,5,0,Normale
S0001551,20241231,2024-12-31,43,3,6,2,1,1,0.5,0.5,False,3,3,0,Faible
S0001552,20241231,2024-12-31,43,4,6,2,0,2,1.0,0.0,True,1,1,0,Élevée
S0001553,20241231,2024-12-31,43,5,6,3,0,3,1.0,0.0,True,3,3,0,Élevée
S0001554,20241231,2024-12-31,43,6,6,2,1,1,0.5,0.5,False,2,2,0,Faible
S0001555,20241231,2024-12-31,44,1,6,4,0,4,1.0,0.0,True,6,6,1,Critique
S0001556,20241231,2024-12-31,44,2,6,3,0,3,1.0,0.0,True,15,15,0,Élevée
S0001557,20241231,2024-12-31,44,3,6,2,1,1,0.5,0.5,False,8,8,0,Faible
S0001558,20241231,2024-12-31,44,4,6,2,0,2,1.0,0.0,True,5,5,0,Critique
S0001559,20241231,2024-12-31,44,5,6,3,0,3,1.0,0.0,True,5,5,0,Normale
S0001560,20241231,2024-12-31,44,6,6,2,1,1,0.5,0.5,False,5,5,0,Faible
S0001561,20241231,2024-12-31,45,1,6,3,1,2,0.6667,0.3333,False,1,1,0,Faible
S0001562,20241231,2024-12-31,45,2,6,3,1,2,0.6667,0.3333,False,3,3,0,Faible
S0001563,20241231,2024-12-31,45,3,6,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001564,20241231,2024-12-31,45,4,6,1,0,1,1.0,0.0,True,1,1,0,Faible
S0001565,20241231,2024-12-31,45,5,6,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001566,20241231,2024-12-31,45,6,6,1,1,0,0.0,1.0,False,1,1,0,Faible
S0001567,20241231,2024-12-31,46,1,6,4,0,4,1.0,0.0,True,9,9,1,Critique
S0001568,20241231,2024-12-31,46,2,6,3,0,3,1.0,0.0,True,12,11,0,Normale
S0001569,20241231,2024-12-31,46,3,6,2,1,1,0.5,0.5,False,9,8,0,Faible
S0001570,20241231,2024-12-31,46,4,6,2,0,2,1.0,0.0,True,0,0,0,Élevée
S0001571,20241231,2024-12-31,46,5,6,3,0,3,1.0,0.0,True,5,5,1,Critique
S0001572,20241231,2024-12-31,46,6,6,2,1,1,0.5,0.5,False,3,3,0,Faible
S0001573,20241231,2024-12-31,47,1,6,4,0,4,1.0,0.0,True,8,8,2,Critique
S0001574,20241231,2024-12-31,47,2,6,3,0,3,1.0,0.0,True,12,12,0,Élevée
S0001575,20241231,2024-12-31,47,3,6,2,1,1,0.5,0.5,False,5,5,0,Faible
S0001576,20241231,2024-12-31,47,4,6,2,0,2,1.0,0.0,True,2,2,1,Critique
S0001577,20241231,2024-12-31,47,5,6,3,0,3,1.0,0.0,True,8,8,1,Critique
S0001578,20241231,2024-12-31,47,6,6,2,1,1,0.5,0.5,False,3,3,0,Faible
S0001579,20241231,2024-12-31,48,1,6,3,1,2,0.6667,0.3333,False,3,3,0,Faible
S0001580,20241231,2024-12-31,48,2,6,3,2,1,0.3333,0.6667,False,3,3,0,Faible
S0001581,20241231,2024-12-31,48,3,6,2,1,1,0.5,0.5,False,1,1,0,Faible
S0001582,20241231,2024-12-31,48,4,6,1,0,1,1.0,0.0,True,3,3,0,Faible
